ANO,MES,DIA,MUNICIPIO,ESTACION,SO2,CO,NO,NO2,PM2.5,PM10,NOx,O3,TOL,BEN,EBE
2021,9,25,79,60,,,1.0,22.0,,8.0,24.0,63.0,,,
2021,9,26,79,4,10.0,0.2,2.0,17.0,,,19.0,,,,
2021,9,26,79,8,1.0,0.1,3.0,23.0,3.0,6.0,28.0,64.0,0.4,0.1,0.1
2021,9,26,79,11,,,3.0,21.0,,,25.0,,0.8,0.3,0.1
2021,9,26,79,16,,,2.0,21.0,,,25.0,72.0,,,
2021,9,26,79,17,,,4.0,30.0,,,36.0,59.0,,,
2021,9,26,79,18,,0.3,2.0,16.0,,10.0,19.0,62.0,0.6,0.1,0.1
2021,9,26,79,24,,,1.0,10.0,5.0,9.0,11.0,62.0,0.4,0.1,0.1
2021,9,26,79,27,,,3.0,25.0,,,30.0,64.0,,,
2021,9,26,79,35,9.0,0.2,2.0,17.0,,,20.0,67.0,,,
2021,9,26,79,36,1.0,,2.0,27.0,,10.0,30.0,,,,
2021,9,26,79,38,,,5.0,19.0,5.0,7.0,26.0,,0.3,0.1,0.1
2021,9,26,79,39,,,2.0,17.0,,,20.0,59.0,,,
2021,9,26,79,40,,,3.0,25.0,,13.0,30.0,,,,
2021,9,26,79,47,,,5.0,19.0,5.0,10.0,27.0,,,,
2021,9,26,79,48,,,1.0,19.0,4.0,7.0,20.0,,,,
2021,9,26,79,49,,,1.0,13.0,,,14.0,53.0,,,
2021,9,26,79,50,,,4.0,24.0,,,30.0,,,,
2021,9,26,79,54,,,2.0,18.0,,,21.0,50.0,,,
2021,9,26,79,55,,,4.0,28.0,,6.0,35.0,,0.7,0.2,1.0
2021,9,26,79,56,,0.2,10.0,36.0,2.0,4.0,52.0,,,,
2021,9,26,79,57,1.0,,2.0,15.0,6.0,10.0,17.0,,,,
2021,9,26,79,58,,,2.0,14.0,,,16.0,47.0,,,
2021,9,26,79,59,,,3.0,20.0,,,24.0,57.0,,,
2021,9,26,79,60,,,1.0,19.0,,5.0,20.0,70.0,,,
2021,9,27,79,4,11.0,0.4,32.0,54.0,,,103.0,,,,
2021,9,27,79,8,1.0,0.1,23.0,61.0,4.0,14.0,97.0,34.0,2.2,0.2,0.3
2021,9,27,79,11,,,23.0,70.0,,,105.0,,3.4,0.4,0.4
2021,9,27,79,16,,,16.0,61.0,,,86.0,33.0,,,
2021,9,27,79,17,,,39.0,64.0,,,124.0,30.0,,,
2021,9,27,79,18,,0.4,15.0,47.0,,19.0,70.0,31.0,2.6,0.2,0.4
2021,9,27,79,24,,,6.0,31.0,9.0,15.0,40.0,41.0,3.0,0.2,0.2
2021,9,27,79,27,,,17.0,57.0,,,83.0,33.0,,,
2021,9,27,79,35,10.0,0.3,17.0,52.0,,,79.0,39.0,,,
2021,9,27,79,36,1.0,,20.0,62.0,,24.0,91.0,,,,
2021,9,27,79,38,,,24.0,53.0,9.0,15.0,90.0,,1.7,0.2,0.2
2021,9,27,79,39,,,18.0,52.0,,,81.0,31.0,,,
2021,9,27,79,40,,,13.0,48.0,,25.0,68.0,,,,
2021,9,27,79,47,,,26.0,52.0,10.0,20.0,92.0,,,,
2021,9,27,79,48,,,15.0,61.0,13.0,21.0,83.0,,,,
2021,9,27,79,49,,,10.0,44.0,,,58.0,32.0,,,
2021,9,27,79,50,,,18.0,56.0,,,84.0,,,,
2021,9,27,79,54,,,23.0,50.0,,,85.0,30.0,,,
2021,9,27,79,55,,,24.0,59.0,,20.0,96.0,,0.7,0.4,1.8
2021,9,27,79,56,,0.3,44.0,68.0,10.0,17.0,135.0,,,,
2021,9,27,79,57,2.0,,7.0,44.0,,,55.0,,,,
2021,9,27,79,58,,,4.0,20.0,,,26.0,41.0,,,
2021,9,27,79,59,,,6.0,45.0,,,55.0,31.0,,,
2021,9,27,79,60,,,8.0,45.0,,12.0,57.0,45.0,,,
2021,9,28,79,4,11.0,0.3,29.0,47.0,,,91.0,,,,
2021,9,28,79,8,1.0,0.1,13.0,49.0,5.0,15.0,70.0,45.0,1.5,0.2,0.2
2021,9,28,79,11,,,8.0,42.0,,,54.0,,1.4,0.2,0.2
2021,9,28,79,16,,,7.0,35.0,,,46.0,54.0,,,
2021,9,28,79,17,,,35.0,53.0,,,106.0,40.0,,,
2021,9,28,79,18,,0.3,15.0,39.0,,15.0,62.0,37.0,2.1,0.2,0.5
2021,9,28,79,24,,,6.0,26.0,9.0,16.0,35.0,47.0,2.2,0.2,0.3
2021,9,28,79,27,,,9.0,39.0,,,53.0,48.0,,,
2021,9,28,79,35,5.0,0.3,10.0,40.0,,,56.0,53.0,,,
2021,9,28,79,36,1.0,,11.0,42.0,,18.0,58.0,,,,
2021,9,28,79,38,,,13.0,41.0,9.0,15.0,60.0,,1.2,0.2,0.2
2021,9,28,79,39,,,7.0,44.0,,,55.0,43.0,,,
2021,9,28,79,40,,,11.0,36.0,,19.0,52.0,,,,
2021,9,28,79,47,,,19.0,35.0,9.0,19.0,63.0,,,,
2021,9,28,79,48,,,6.0,41.0,11.0,18.0,50.0,,,,
2021,9,28,79,49,,,6.0,32.0,,,41.0,43.0,,,
2021,9,28,79,50,,,11.0,49.0,6.0,15.0,66.0,,,,
2021,9,28,79,54,,,14.0,44.0,,,66.0,39.0,,,
2021,9,28,79,55,,,13.0,42.0,,22.0,62.0,,0.4,0.3,1.6
2021,9,28,79,56,,0.2,22.0,49.0,10.0,16.0,82.0,,,,
2021,9,28,79,57,2.0,,5.0,31.0,9.0,15.0,38.0,,,,
2021,9,28,79,58,,,5.0,22.0,,,30.0,44.0,,,
2021,9,28,79,59,,,4.0,25.0,,,31.0,50.0,,,
2021,9,28,79,60,,,5.0,39.0,,13.0,47.0,53.0,,,
2021,9,29,79,4,11.0,0.3,23.0,44.0,,,80.0,,,,
2021,9,29,79,8,1.0,0.2,11.0,46.0,5.0,14.0,64.0,45.0,1.3,0.2,0.2
2021,9,29,79,11,,,7.0,39.0,,,49.0,,1.4,0.2,0.1
2021,9,29,79,16,,,9.0,35.0,,,49.0,51.0,,,
2021,9,29,79,17,,,19.0,50.0,,,80.0,43.0,,,
2021,9,29,79,18,,0.3,11.0,37.0,,15.0,54.0,43.0,1.8,0.2,0.3
2021,9,29,79,24,,,1.0,19.0,6.0,12.0,21.0,64.0,1.1,0.2,0.1
2021,9,29,79,27,,,12.0,43.0,,,60.0,43.0,,,
2021,9,29,79,35,1.0,0.3,15.0,40.0,,,63.0,56.0,,,
2021,9,29,79,36,1.0,,7.0,37.0,,12.0,48.0,,,,
2021,9,29,79,38,,,15.0,39.0,7.0,12.0,62.0,,1.4,0.3,0.3
2021,9,29,79,39,,,9.0,38.0,,,52.0,45.0,,,
2021,9,29,79,40,,,6.0,31.0,,14.0,40.0,,,,
2021,9,29,79,47,,,17.0,35.0,6.0,13.0,61.0,,,,
2021,9,29,79,48,,,3.0,31.0,6.0,9.0,36.0,,,,
2021,9,29,79,49,,,4.0,27.0,,,33.0,44.0,,,
2021,9,29,79,50,,,5.0,34.0,5.0,11.0,41.0,,,,
2021,9,29,79,54,,,8.0,46.0,,,59.0,36.0,,,
2021,9,29,79,55,,,15.0,44.0,,15.0,68.0,,0.4,0.2,1.4
2021,9,29,79,56,,0.2,22.0,53.0,8.0,13.0,86.0,,,,
2021,9,29,79,57,2.0,,6.0,30.0,4.0,9.0,40.0,,,,
2021,9,29,79,58,,,3.0,16.0,,,21.0,49.0,,,
2021,9,29,79,59,,,6.0,27.0,,,37.0,45.0,,,
2021,9,29,79,60,,,5.0,36.0,,9.0,43.0,54.0,,,
2021,9,30,79,4,10.0,0.3,9.0,41.0,,,55.0,,,,
2021,9,30,79,8,1.0,0.3,12.0,44.0,9.0,20.0,61.0,51.0,2.4,0.4,0.5
2021,9,30,79,11,,,11.0,45.0,,,61.0,,1.7,0.3,0.2
2021,9,30,79,16,,,4.0,31.0,,,38.0,56.0,,,
2021,9,30,79,17,,,16.0,42.0,,,67.0,52.0,,,
2021,9,30,79,18,,0.3,8.0,37.0,,18.0,49.0,47.0,1.4,0.2,0.2
2021,9,30,79,24,,,3.0,24.0,9.0,17.0,29.0,59.0,1.4,0.2,0.1
2021,9,30,79,27,,,7.0,35.0,,,47.0,57.0,,,
2021,9,30,79,35,1.0,0.3,5.0,35.0,,,43.0,64.0,,,
2021,9,30,79,36,1.0,,6.0,39.0,,18.0,48.0,,,,
2021,9,30,79,38,,,11.0,38.0,9.0,16.0,55.0,,1.6,0.5,0.3
2021,9,30,79,39,,,13.0,37.0,,,56.0,54.0,,,
2021,9,30,79,40,,,7.0,31.0,,21.0,42.0,,,,
2021,9,30,79,47,,,13.0,31.0,8.0,18.0,51.0,,,,
2021,9,30,79,48,,,4.0,34.0,9.0,15.0,40.0,,,,
2021,9,30,79,49,,,2.0,28.0,,,32.0,49.0,,,
2021,9,30,79,50,,,5.0,38.0,9.0,17.0,46.0,,,,
2021,9,30,79,54,,,11.0,42.0,,,59.0,43.0,,,
2021,9,30,79,55,,,10.0,41.0,,22.0,57.0,,0.6,0.2,0.8
2021,9,30,79,56,,0.3,18.0,41.0,12.0,18.0,69.0,,,,
2021,9,30,79,57,2.0,,4.0,31.0,8.0,15.0,37.0,,,,
2021,9,30,79,58,,,1.0,16.0,,,18.0,65.0,,,
2021,9,30,79,59,,,1.0,26.0,,,28.0,47.0,,,
2021,9,30,79,60,,,2.0,33.0,,14.0,37.0,62.0,,,
2021,10,1,79,8,1.0,0.3,11.0,51.0,9.0,20.0,69.0,40.0,3.6,0.5,0.7
2021,10,1,79,11,,,10.0,46.0,,,61.0,,2.2,0.3,0.3
2021,10,1,79,16,,,6.0,40.0,,,49.0,46.0,,,
2021,10,1,79,17,,,19.0,61.0,,,90.0,32.0,,,
2021,10,1,79,18,,0.4,9.0,43.0,,20.0,56.0,38.0,2.0,0.2,0.3
2021,10,1,79,24,,,5.0,26.0,12.0,20.0,34.0,45.0,2.5,0.2,0.2
2021,10,1,79,27,,,11.0,49.0,,,66.0,,,,
2021,10,1,79,35,2.0,0.3,7.0,42.0,,,53.0,54.0,,,
2021,10,1,79,36,1.0,,9.0,50.0,,21.0,64.0,,,,
2021,10,1,79,38,,,12.0,39.0,7.0,14.0,57.0,,2.2,0.5,0.4
2021,10,1,79,39,,,6.0,41.0,,,49.0,43.0,,,
2021,10,1,79,40,,,8.0,35.0,,22.0,47.0,,,,
2021,10,1,79,47,,,,,10.0,21.0,,,,,
2021,10,1,79,48,,,5.0,37.0,10.0,17.0,44.0,,,,
2021,10,1,79,49,,,3.0,32.0,,,36.0,38.0,,,
2021,10,1,79,50,,,12.0,49.0,11.0,20.0,67.0,,,,
2021,10,1,79,54,,,11.0,47.0,,,63.0,35.0,,,
2021,10,1,79,55,,,16.0,55.0,,24.0,80.0,,2.1,0.3,
2021,10,1,79,56,,0.2,24.0,60.0,13.0,19.0,97.0,,,,
2021,10,1,79,57,2.0,,6.0,33.0,8.0,14.0,42.0,,,,
2021,10,1,79,58,,,3.0,22.0,,,27.0,44.0,,,
2021,10,1,79,59,,,4.0,36.0,,,42.0,38.0,,,
2021,10,1,79,60,,,4.0,42.0,,14.0,48.0,48.0,,,
2021,10,2,79,8,1.0,0.3,9.0,47.0,12.0,23.0,61.0,48.0,2.5,0.6,0.5
2021,10,2,79,11,,,4.0,35.0,,,40.0,,1.4,0.2,0.2
2021,10,2,79,16,,,5.0,37.0,,,45.0,53.0,,,
2021,10,2,79,17,,,16.0,46.0,,,70.0,46.0,,,
2021,10,2,79,18,,0.3,4.0,32.0,,15.0,38.0,51.0,1.1,0.1,0.2
2021,10,2,79,24,,,3.0,20.0,10.0,17.0,24.0,55.0,1.2,0.2,0.1
2021,10,2,79,27,,,9.0,32.0,,,46.0,,,,
2021,10,2,79,35,2.0,0.3,8.0,37.0,,,50.0,59.0,,,
2021,10,2,79,36,1.0,,8.0,43.0,,21.0,56.0,,,,
2021,10,2,79,38,,,5.0,32.0,7.0,14.0,39.0,,1.4,0.4,0.3
2021,10,2,79,39,,,5.0,37.0,,,46.0,52.0,,,
2021,10,2,79,40,,,5.0,29.0,,25.0,37.0,,,,
2021,10,2,79,47,,,6.0,42.0,11.0,20.0,52.0,,,,
2021,10,2,79,48,,,2.0,36.0,12.0,18.0,39.0,,,,
2021,10,2,79,49,,,3.0,33.0,,,38.0,44.0,,,
2021,10,2,79,50,,,6.0,39.0,11.0,20.0,48.0,,,,
2021,10,2,79,54,,,8.0,38.0,,,51.0,42.0,,,
2021,10,2,79,55,,,12.0,39.0,,23.0,57.0,,1.7,0.4,0.3
2021,10,2,79,56,,0.2,16.0,48.0,12.0,18.0,71.0,,,,
2021,10,2,79,57,2.0,,2.0,24.0,9.0,15.0,28.0,,,,
2021,10,2,79,58,,,2.0,20.0,,,23.0,,,,
2021,10,2,79,59,,,2.0,25.0,,,28.0,50.0,,,
2021,10,2,79,60,,,2.0,35.0,,12.0,38.0,59.0,,,
2021,10,3,79,8,1.0,0.2,4.0,20.0,10.0,12.0,27.0,46.0,0.7,0.3,0.2
2021,10,3,79,11,,,2.0,15.0,,,18.0,,0.3,0.3,0.1
2021,10,3,79,16,,,2.0,12.0,,,15.0,55.0,,,
2021,10,3,79,17,,,3.0,17.0,,,22.0,49.0,,,
2021,10,3,79,18,,0.2,1.0,12.0,,8.0,15.0,50.0,0.4,0.1,0.1
2021,10,3,79,24,,,1.0,5.0,4.0,7.0,7.0,54.0,0.2,0.1,0.1
2021,10,3,79,27,,,2.0,12.0,,,15.0,38.0,,,
2021,10,3,79,35,1.0,0.2,2.0,18.0,,,20.0,58.0,,,
2021,10,3,79,36,1.0,,2.0,13.0,,5.0,16.0,,,,
2021,10,3,79,38,,,3.0,15.0,4.0,6.0,20.0,,0.4,0.2,0.1
2021,10,3,79,39,,,2.0,13.0,,,16.0,48.0,,,
2021,10,3,79,40,,,2.0,10.0,,7.0,13.0,,,,
2021,10,3,79,47,,,2.0,12.0,5.0,8.0,15.0,,,,
2021,10,3,79,48,,,1.0,15.0,5.0,7.0,17.0,,,,
2021,10,3,79,49,,,1.0,10.0,,,11.0,45.0,,,
2021,10,3,79,50,,,6.0,21.0,6.0,9.0,31.0,,,,
2021,10,3,79,54,,,2.0,12.0,,,15.0,43.0,,,
2021,10,3,79,55,,,2.0,12.0,,12.0,15.0,,0.7,0.4,0.2
2021,10,3,79,56,,0.1,5.0,18.0,7.0,9.0,25.0,,,,
2021,10,3,79,57,2.0,,2.0,12.0,3.0,5.0,15.0,,,,
2021,10,3,79,58,,,1.0,10.0,,,12.0,51.0,,,
2021,10,3,79,59,,,1.0,10.0,,,12.0,52.0,,,
2021,10,3,79,60,,,1.0,13.0,,6.0,15.0,60.0,,,
2021,10,4,79,8,1.0,0.3,10.0,36.0,4.0,9.0,52.0,41.0,1.8,,0.4
2021,10,4,79,11,,,12.0,33.0,,,51.0,,1.0,0.2,0.1
2021,10,4,79,16,,,12.0,26.0,,,44.0,48.0,,,
2021,10,4,79,17,,,16.0,41.0,,,65.0,35.0,,,
2021,10,4,79,18,,0.3,5.0,26.0,,9.0,34.0,43.0,0.8,0.1,0.2
2021,10,4,79,24,,,3.0,12.0,4.0,7.0,17.0,49.0,0.5,0.2,0.1
2021,10,4,79,27,,,12.0,31.0,,,49.0,,,,
2021,10,4,79,35,1.0,0.3,4.0,28.0,,,33.0,56.0,,,
2021,10,4,79,36,1.0,,4.0,21.0,,7.0,27.0,,,,
2021,10,4,79,38,,,10.0,27.0,3.0,5.0,43.0,,0.7,0.3,0.2
2021,10,4,79,39,,,7.0,24.0,,,35.0,45.0,,,
2021,10,4,79,40,,,8.0,21.0,,7.0,34.0,,,,
2021,10,4,79,47,,,6.0,26.0,3.0,6.0,36.0,,,,
2021,10,4,79,48,,,6.0,26.0,3.0,6.0,35.0,,,,
2021,10,4,79,49,,,2.0,18.0,,,20.0,43.0,,,
2021,10,4,79,50,,,21.0,39.0,6.0,12.0,72.0,,,,
2021,10,4,79,54,,,6.0,24.0,,,33.0,39.0,,,
2021,10,4,79,55,,,17.0,30.0,,14.0,56.0,,1.4,0.3,0.3
2021,10,4,79,56,,0.2,16.0,38.0,5.0,8.0,63.0,,,,
2021,10,4,79,57,2.0,,9.0,26.0,4.0,7.0,40.0,,,,
2021,10,4,79,58,,,4.0,13.0,,,20.0,41.0,,,
2021,10,4,79,59,,,5.0,25.0,,,33.0,41.0,,,
2021,10,4,79,60,,,7.0,31.0,,7.0,42.0,47.0,,,
2021,10,5,79,8,1.0,0.3,18.0,40.0,5.0,11.0,68.0,32.0,3.3,,0.5
2021,10,5,79,11,,,11.0,32.0,,,49.0,,1.2,0.3,0.2
2021,10,5,79,16,,,17.0,29.0,,,56.0,41.0,,,
2021,10,5,79,17,,,14.0,33.0,,,55.0,38.0,,,
2021,10,5,79,18,,0.3,13.0,31.0,,11.0,51.0,36.0,0.8,0.1,0.2
2021,10,5,79,24,,,2.0,10.0,4.0,6.0,12.0,48.0,0.3,0.1,0.1
2021,10,5,79,27,,,14.0,30.0,,,52.0,23.0,,,
2021,10,5,79,35,1.0,0.3,11.0,33.0,,,49.0,45.0,,,
2021,10,5,79,36,1.0,,7.0,29.0,,10.0,39.0,,,,
2021,10,5,79,38,,,10.0,26.0,4.0,7.0,41.0,,0.9,0.4,0.2
2021,10,5,79,39,,,6.0,22.0,,,31.0,42.0,,,
2021,10,5,79,40,,,16.0,21.0,,13.0,45.0,,,,
2021,10,5,79,47,,,13.0,29.0,4.0,9.0,50.0,,,,
2021,10,5,79,48,,,7.0,30.0,4.0,8.0,40.0,,,,
2021,10,5,79,49,,,1.0,15.0,,,16.0,34.0,,,
2021,10,5,79,50,,,20.0,35.0,7.0,15.0,66.0,,,,
2021,10,5,79,54,,,16.0,34.0,,,58.0,29.0,,,
2021,10,5,79,55,,,24.0,32.0,,18.0,68.0,,2.2,0.3,0.5
2021,10,5,79,56,,0.1,20.0,33.0,5.0,8.0,63.0,,,,
2021,10,5,79,57,2.0,,12.0,24.0,3.0,7.0,42.0,,,,
2021,10,5,79,58,,,4.0,14.0,,,20.0,43.0,,,
2021,10,5,79,59,,,9.0,27.0,,,40.0,33.0,,,
2021,10,5,79,60,,,6.0,24.0,,9.0,33.0,47.0,,,
2021,10,6,79,8,1.0,0.3,19.0,45.0,6.0,14.0,74.0,35.0,3.5,0.5,0.4
2021,10,6,79,11,,,8.0,33.0,,,45.0,,2.0,0.3,0.2
2021,10,6,79,16,,,13.0,33.0,,,52.0,41.0,,,
2021,10,6,79,17,,,40.0,50.0,,,111.0,31.0,,,
2021,10,6,79,18,,0.3,14.0,39.0,,12.0,60.0,35.0,2.0,0.2,0.3
2021,10,6,79,24,,,4.0,25.0,5.0,11.0,32.0,40.0,2.8,0.2,0.2
2021,10,6,79,27,,,20.0,35.0,,,66.0,,,,
2021,10,6,79,35,2.0,0.3,16.0,40.0,,,65.0,43.0,,,
2021,10,6,79,36,1.0,,14.0,39.0,,11.0,60.0,,,,
2021,10,6,79,38,,,24.0,43.0,6.0,11.0,80.0,,2.9,0.6,0.4
2021,10,6,79,39,,,25.0,38.0,,,76.0,36.0,,,
2021,10,6,79,40,,,12.0,26.0,,14.0,44.0,,,,
2021,10,6,79,47,,,26.0,41.0,5.0,13.0,80.0,,,,
2021,10,6,79,48,,,10.0,35.0,5.0,9.0,50.0,,,,
2021,10,6,79,49,,,3.0,28.0,,,33.0,31.0,,,
2021,10,6,79,50,,,11.0,34.0,5.0,11.0,51.0,,,,
2021,10,6,79,54,,,28.0,47.0,,,90.0,25.0,,,
2021,10,6,79,55,,,24.0,37.0,,13.0,74.0,,2.7,0.3,0.4
2021,10,6,79,56,,0.3,44.0,56.0,7.0,12.0,124.0,,,,
2021,10,6,79,57,2.0,,11.0,34.0,4.0,9.0,51.0,,,,
2021,10,6,79,58,,,4.0,17.0,,,24.0,42.0,,,
2021,10,6,79,59,,,7.0,27.0,,,38.0,36.0,,,
2021,10,6,79,60,,,9.0,35.0,,10.0,48.0,42.0,,,
2021,10,7,79,8,1.0,0.4,20.0,61.0,7.0,19.0,91.0,38.0,4.0,0.8,0.7
2021,10,7,79,11,,,18.0,59.0,,,87.0,,3.3,0.5,0.4
2021,10,7,79,16,,,13.0,53.0,,,73.0,37.0,,,
2021,10,7,79,17,,,64.0,76.0,,,175.0,24.0,,,
2021,10,7,79,18,,0.4,19.0,56.0,,18.0,84.0,27.0,2.9,0.2,0.4
2021,10,7,79,24,,,8.0,36.0,7.0,14.0,48.0,37.0,4.0,0.3,0.2
2021,10,7,79,27,,,17.0,55.0,,,81.0,,,,
2021,10,7,79,35,2.0,0.4,16.0,51.0,,,75.0,44.0,,,
2021,10,7,79,36,1.0,,15.0,61.0,,14.0,84.0,,,,
2021,10,7,79,39,,,16.0,51.0,,,75.0,39.0,,,
2021,10,7,79,40,,,14.0,46.0,,17.0,68.0,,,,
2021,10,7,79,47,,,27.0,62.0,7.0,17.0,104.0,,,,
2021,10,7,79,48,,,9.0,51.0,7.0,13.0,64.0,,,,
2021,10,7,79,49,,,7.0,41.0,,,52.0,35.0,,,
2021,10,7,79,50,,,16.0,54.0,10.0,20.0,79.0,,,,
2021,10,7,79,54,,,25.0,61.0,,,99.0,27.0,,,
2021,10,7,79,55,,,20.0,59.0,,23.0,90.0,,2.5,0.4,0.4
2021,10,7,79,56,,0.3,54.0,74.0,10.0,18.0,157.0,,,,
2021,10,7,79,57,2.0,,8.0,41.0,6.0,11.0,54.0,,,,
2021,10,7,79,58,,,4.0,20.0,,,26.0,46.0,,,
2021,10,7,79,59,,,6.0,40.0,,,48.0,37.0,,,
2021,10,7,79,60,,,8.0,47.0,,10.0,59.0,47.0,,,
2021,10,8,79,8,,0.4,19.0,55.0,9.0,22.0,84.0,25.0,4.4,0.9,0.8
2021,10,8,79,11,,,31.0,55.0,,,103.0,,3.4,0.4,0.4
2021,10,8,79,16,,,19.0,47.0,,,76.0,32.0,,,
2021,10,8,79,17,,,69.0,73.0,,,180.0,19.0,,,
2021,10,8,79,18,,0.4,19.0,52.0,,14.0,82.0,23.0,2.6,0.2,0.4
2021,10,8,79,24,,,12.0,40.0,7.0,15.0,58.0,29.0,3.1,0.3,0.3
2021,10,8,79,27,,,28.0,51.0,,,93.0,30.0,,,
2021,10,8,79,35,3.0,0.4,36.0,54.0,,,108.0,28.0,,,
2021,10,8,79,36,2.0,,20.0,50.0,,15.0,81.0,,,,
2021,10,8,79,38,,,23.0,55.0,8.0,16.0,90.0,,,1.2,0.8
2021,10,8,79,39,,,48.0,59.0,,,133.0,24.0,,,
2021,10,8,79,40,,,25.0,52.0,,17.0,89.0,,,,
2021,10,8,79,47,,,38.0,58.0,9.0,21.0,116.0,,,,
2021,10,8,79,48,,,14.0,48.0,7.0,15.0,70.0,,,,
2021,10,8,79,49,,,25.0,46.0,,,84.0,24.0,,,
2021,10,8,79,50,,,30.0,53.0,8.0,,98.0,,,,
2021,10,8,79,54,,,37.0,58.0,,,114.0,21.0,,,
2021,10,8,79,55,,,35.0,52.0,,24.0,105.0,,3.4,0.5,0.6
2021,10,8,79,56,,0.3,54.0,66.0,11.0,18.0,149.0,,,,
2021,10,8,79,57,2.0,,19.0,40.0,6.0,13.0,70.0,,,,
2021,10,8,79,58,,,6.0,26.0,,,34.0,38.0,,,
2021,10,8,79,59,,,8.0,37.0,,,49.0,31.0,,,
2021,10,8,79,60,,,4.0,45.0,,16.0,50.0,28.0,,,
2021,10,9,79,4,,0.3,12.0,43.0,,,62.0,,,,
2021,10,9,79,8,1.0,0.3,15.0,40.0,4.0,16.0,63.0,57.0,2.8,0.5,0.4
2021,10,9,79,11,,,18.0,38.0,,,66.0,,2.4,0.5,0.3
2021,10,9,79,16,,,14.0,31.0,,,52.0,59.0,,,
2021,10,9,79,17,,,21.0,43.0,,,75.0,54.0,,,
2021,10,9,79,18,,0.3,6.0,33.0,,19.0,43.0,57.0,1.4,0.2,0.2
2021,10,9,79,24,,,2.0,18.0,6.0,12.0,21.0,61.0,1.2,0.2,0.1
2021,10,9,79,27,,,7.0,38.0,,,50.0,52.0,,,
2021,10,9,79,35,2.0,0.3,5.0,39.0,,,47.0,65.0,,,
2021,10,9,79,36,1.0,,6.0,34.0,,12.0,42.0,,,,
2021,10,9,79,38,,,11.0,38.0,6.0,12.0,54.0,,1.9,0.5,0.3
2021,10,9,79,39,,,23.0,38.0,,,73.0,56.0,,,
2021,10,9,79,40,,,8.0,36.0,,14.0,49.0,,,,
2021,10,9,79,47,,,13.0,35.0,6.0,13.0,54.0,,,,
2021,10,9,79,48,,,8.0,31.0,6.0,11.0,43.0,,,,
2021,10,9,79,49,,,3.0,23.0,,,27.0,54.0,,,
2021,10,9,79,50,,,7.0,28.0,6.0,13.0,39.0,,,,
2021,10,9,79,54,,,16.0,39.0,,,63.0,47.0,,,
2021,10,9,79,55,,,7.0,37.0,,17.0,47.0,,1.3,0.3,0.3
2021,10,9,79,56,,0.2,18.0,49.0,10.0,15.0,77.0,,,,
2021,10,9,79,57,2.0,,12.0,31.0,6.0,11.0,50.0,,,,
2021,10,9,79,58,,,1.0,16.0,,,18.0,58.0,,,
2021,10,9,79,59,,,7.0,27.0,,,37.0,50.0,,,
2021,10,9,79,60,,,1.0,29.0,,10.0,31.0,54.0,,,
2021,10,10,79,4,,0.2,4.0,29.0,,,36.0,,,,
2021,10,10,79,8,1.0,0.3,6.0,30.0,7.0,16.0,39.0,57.0,1.9,0.6,0.3
2021,10,10,79,11,,,4.0,23.0,,,29.0,,0.7,0.4,0.2
2021,10,10,79,16,,,2.0,18.0,,,21.0,63.0,,,
2021,10,10,79,17,,,15.0,33.0,,,55.0,55.0,,,
2021,10,10,79,18,,0.3,5.0,27.0,,19.0,35.0,56.0,0.9,0.2,0.2
2021,10,10,79,24,,,1.0,16.0,6.0,13.0,17.0,60.0,0.6,0.2,0.1
2021,10,10,79,27,,,4.0,31.0,,,37.0,52.0,,,
2021,10,10,79,35,2.0,0.3,4.0,31.0,,,36.0,66.0,,,
2021,10,10,79,36,1.0,,2.0,22.0,,12.0,25.0,,,,
2021,10,10,79,38,,,5.0,27.0,7.0,12.0,34.0,,1.3,0.4,0.3
2021,10,10,79,39,,,13.0,28.0,,,47.0,57.0,,,
2021,10,10,79,40,,,4.0,26.0,,15.0,32.0,,,,
2021,10,10,79,47,,,8.0,28.0,8.0,16.0,40.0,,,,
2021,10,10,79,48,,,1.0,16.0,6.0,11.0,17.0,,,,
2021,10,10,79,49,,,1.0,17.0,,,18.0,53.0,,,
2021,10,10,79,50,,,2.0,19.0,6.0,12.0,22.0,,,,
2021,10,10,79,54,,,7.0,29.0,,,39.0,47.0,,,
2021,10,10,79,55,,,4.0,30.0,,16.0,37.0,,0.8,0.3,0.2
2021,10,10,79,56,,0.2,18.0,44.0,9.0,14.0,71.0,,,,
2021,10,10,79,57,1.0,,2.0,19.0,6.0,12.0,22.0,,,,
2021,10,10,79,58,,,1.0,16.0,,,18.0,62.0,,,
2021,10,10,79,59,,,1.0,13.0,,,14.0,55.0,,,
2021,10,10,79,60,,,1.0,20.0,,12.0,22.0,60.0,,,
2021,10,11,79,4,,0.3,18.0,40.0,,,68.0,,,,
2021,10,11,79,8,1.0,0.3,6.0,38.0,7.0,15.0,47.0,48.0,2.9,0.3,0.4
2021,10,11,79,11,,,4.0,31.0,,,38.0,,0.7,0.4,0.1
2021,10,11,79,16,,,3.0,28.0,,,32.0,50.0,,,
2021,10,11,79,17,,,21.0,44.0,,,76.0,43.0,,,
2021,10,11,79,18,,0.3,3.0,35.0,,17.0,40.0,44.0,0.9,0.1,0.2
2021,10,11,79,24,,,2.0,17.0,8.0,16.0,20.0,55.0,0.8,0.2,0.1
2021,10,11,79,27,,,6.0,32.0,,,40.0,45.0,,,
